planet_name,host_star_id,mission,disposition,orbital_period_days,transit_epoch_bjd,transit_duration_hours,transit_depth_ppm,planet_radius_re,planet_mass_me,equilibrium_temp_k,insolation_flux,eccentricity,inclination_deg,impact_parameter,stellar_teff_k,stellar_radius_rsun,stellar_radius_normal,stellar_mass_msun,mass_rad_ratio,stellar_metallicity,stellar_logg,acc_grav_stellar_surface,ra,dec,tic_id
6644.01,149450435,TESS,CANDIDATE,42.7305626,2460150.015,5.591,2711,4.03815,,499,10.2931,,,,5247,0.83,,,,,4.56,363.0780548,85.08377,-60.917584,149450435
6645.01,15827263,TESS,FALSE POSITIVE,3.9525732,2460505.21,2.378,857,,,,,,,,4536.1,,,,,,,0.01,280.505862,17.310927,15827263
6646.01,346855283,TESS,CANDIDATE,17.7505864,2459763.657,5.578,1395,4.72963,,999,165.508,,,,6967,1.38,,,,,4.34,218.7761624,280.882334,20.560674,346855283
6647.01,439943973,TESS,CANDIDATE,3.9963956,2460606.996,3.878,635,3.52475,,1451,736.757,,,,5684,1.52,,,,,4.08,120.2264435,1.21215,42.868196,439943973
6648.01,440150441,TESS,CANDIDATE,20.86399,2459879.945,5.624,1040,3.8434,,821,75.5957,,,,6153,1.2,,,,,4.35,223.8721139,5.462265,42.77064,440150441
6649.01,258940847,TESS,CANDIDATE,5.9867942,2459881.363,0.904,1170,10.5818,,1040,194.213,,,,6336.4,1.37,,,,,4.26,181.9700859,9.208188,24.267798,258940847
665.01,73723286,TESS,FALSE POSITIVE,14.066109,2458547.302,3.4744355,16514.0483,21.5662738,,897.0581591,153.0394528,,,,6157,1.47641,,,,,4.20407,159.9815868,155.637125,-40.516347,73723286
6650.01,64837857,TESS,CANDIDATE,20.3292125,2460582.712,6.584,10524,14.2065,,994,162.179,,,,6500.6,1.37,,,,,4.32,208.9296131,338.805332,54.773557,64837857
6650.02,64837857,TESS,CANDIDATE,30.5055627,2460578.527,6.967,1773,5.65993,,1074,221.595,,,,6500.6,1.37,,,,,4.32,208.9296131,338.805332,54.773557,64837857
6650.03,64837857,TESS,CANDIDATE,8.9965133,2460599.087,2.842,988,4.26079,,991,160.463,,,,6500.6,1.37,,,,,4.32,208.9296131,338.805332,54.773557,64837857
6650.04,64837857,TESS,CANDIDATE,,2459878.035,6.426,1437,5.18833,,826,77.417,,,,6500.6,1.37,,,,,4.32,208.9296131,338.805332,54.773557,64837857
6651.01,174328045,TESS,CP,5.0569708,2460601.086,3.401,795,5.09264,,1227,376.594,,,,5818.9,1.8,,,,,3.95,89.12509381,15.78859,35.389041,174328045
6652.01,283884522,TESS,CANDIDATE,3.8388774,2459881.334,2.391,350,1.94873,,1222,370.484,,,,5745,1.01,,,,,4.44,275.4228703,2.214012,33.878756,283884522
6653.01,150901009,TESS,CANDIDATE,,2459856.472,2.623,1000,2.4364,,775,60.1386,,,,4859,0.75,,,,,4.59,389.045145,4.182463,20.856765,150901009
6654.01,278726770,TESS,CANDIDATE,9.5160627,2460174.245,1.832,487,17.807,,610,23.0984,,,,4481.6,8.18,,,,,,0.01,99.411971,-57.087293,278726770
6655.01,304690618,TESS,CANDIDATE,6.8672313,2460116.081,2.858,732,2.31017,,928,123.542,,,,5564,0.91,,,,,4.51,323.5936569,278.028578,-67.664501,304690618
6655.02,304690618,TESS,CANDIDATE,12.9587054,2460110.488,3.598,1007,2.49711,,780,61.6019,,,,5564,0.91,,,,,4.51,323.5936569,278.028578,-67.664501,304690618
6656.01,262457587,TESS,FA,0.8219599,2460123.326,2.147,17968,,,1519,884.027,,,,3866.3,,,,,,,0.01,228.840425,-70.532562,262457587
6657.01,96475638,TESS,CANDIDATE,4.0610981,2460115.228,1.964,558,2.57627,,1165,306.57,,,,6193,1.16,,,,,4.38,239.8832919,264.966891,-50.574825,96475638
6658.01,292221593,TESS,CANDIDATE,5.6494351,2460124.089,5.214,200,3.74551,,1448,730.055,,,,5764,2.95,,,,,,0.01,278.680624,-65.95319,292221593
6659.01,272768631,TESS,CANDIDATE,7.3120981,2460121.676,1.428,1655,3.45268,,771,58.7812,,,,5159,0.8,,,,,4.57,371.5352291,278.41157,-35.348041,272768631
666.01,82128636,TESS,CANDIDATE,7.4760689,2458521.504,1.5699592,1443.030563,14.1742091,,1628.890124,1663.750361,,,,6680,2.3351099,,,,,4.20036,158.6207504,124.110352,-46.429818,82128636
6660.01,468178519,TESS,CANDIDATE,2.9852193,2460097.764,3.7760499,12776.05708,17.0487122,,1593.802431,1524.961719,,,,6116,1.48347,,,,,4.15621,143.2880591,314.381155,-86.61053,468178519
6661.01,355895977,TESS,CANDIDATE,10.5789534,2459425.196,2.8444195,1530.587817,3.0009044,,663.5380216,45.8125278,,,,5164,0.765045,,,,,4.61221,409.4586027,190.769321,61.601738,355895977
6662.01,418343229,TESS,CANDIDATE,0.2939493,2458816.186,0.5422359,746.4231884,0.9372852,,1113.594144,363.4366793,,,,3359,0.33188,,,,,4.89202,779.8660239,84.856001,74.767411,418343229
6663.01,415732733,TESS,CANDIDATE,,2459598.654,7.1157207,3065.815971,5.6562862,,292.3683615,1.7268018,,,,6487,1,,,,,4.438,274.1574172,142.031271,78.944752,415732733
6664.01,147561732,TESS,CANDIDATE,,2459391.967,18.1537085,1602.380173,9.531746,,334.1617606,2.946782,,,,6534,2.2886801,,,,,3.84827,70.51313114,143.137378,69.729484,147561732
6665.01,192014454,TESS,CANDIDATE,735.797917,2458847.264,5.9484218,479.47449,2.7674128,,229.2824174,0.6531366,,,,5972.63,1.24541,,,,,4.28725,193.7536979,103.906879,42.042931,192014454
6666.01,256429408,TESS,CANDIDATE,,2458962.161,16.657231,789.17357,4.5545799,,435.8924938,8.5317587,,,,6477,1.56674,,,,,4.16898,147.5638576,325.003248,69.086612,256429408
6667.01,161169240,TESS,CANDIDATE,,2459083.311,6.6621453,5126.833712,8.6506071,,745.2922434,72.9167674,,,,5952,1.19221,,,,,4.32279,210.2761419,339.35783,-53.31905,161169240
6668.01,206361691,TESS,CANDIDATE,718.652003,2458363.222,14.6548943,479.4666113,3.447372,,245.2512392,0.8549995,,,,6002,1.3949,,,,,4.1943,156.42278,356.628534,-48.958006,206361691
6669.01,333736132,TESS,CANDIDATE,731.9966539,2459283.547,2.892543,16102.96899,10.6774533,,451.7617145,9.8437073,,,,4722,0.756773,,,,,4.55866,361.959517,170.276336,-26.066616,333736132
667.01,101955023,TESS,KP,1.6289322,2459280.989,0.809276,2512.119245,1.2145664,,545.7126746,20.9593189,,,,3202,0.226407,,,,,4.86375,730.7183271,153.70907,-47.154936,101955023
6670.01,126797048,TESS,CANDIDATE,,2459284.365,22.9026501,2389.518652,9.3912424,,309.0841804,2.1568906,,,,7271,1.7819099,,,,,4.15114,141.6250252,137.046678,-50.613758,126797048
6671.01,53843023,TESS,CANDIDATE,,2458328.036,2.4755873,1566.584035,3.1919762,,514.1135268,16.5103821,,,,4713,0.815268,,,,,4.49053,309.4069039,327.638875,-26.556512,53843023
6672.01,331644554,TESS,CANDIDATE,,2458757.027,6.6644694,1352.280909,6.3590858,,296.7016455,1.8314743,,,,8450,1.67454,,,,,4.31188,205.05955,330.55306,47.090352,331644554
6673.01,99989903,TESS,CANDIDATE,19.7468103,2458703.01,7.1658967,276.3656087,2.6201221,,853.059369,125.152068,,,,6439.2,1.4073499,,,,,4.25521,179.9740957,172.258188,63.573608,99989903
6674.01,452920657,TESS,CANDIDATE,,2458810.577,5.1715272,12885.3672,11.6792669,,507.4140128,15.6664583,,,,3907,0.663933,,,,,4.59828,396.5336065,8.334322,59.109923,452920657
6675.01,141522677,TESS,CANDIDATE,,2459410.616,5.4653921,1323.09287,6.1245707,,284.4204055,1.5465501,,,,6608,1.3326,,,,,4.32886,213.2357412,101.546921,78.50475,141522677
6676.01,423360793,TESS,CANDIDATE,22.6957088,2458397.064,5.3266755,309.0178416,2.2731788,,735.4942881,69.1573302,,,,5988,1.2555,,,,,4.28183,191.3506756,14.901911,-1.326372,423360793
6677.01,62085710,TESS,CANDIDATE,5.4496736,2460149.235,0.203,917,8.32098,,334,2.08998,,,,6760,1.57,,,,,4.21,162.1810097,290.471912,-46.874959,62085710
6678.01,253864764,TESS,CANDIDATE,3.4268387,2460149.835,1.288,844,2.12571,,867,94.0962,,,,4794,0.77,,,,,4.55,354.8133892,283.536275,-36.65686,253864764
6679.01,344034178,TESS,CANDIDATE,2.3170053,2460128.277,1.122279,1719.097173,4.4811227,,1330.045075,739.5821823,,,,5542,1.0432,,,,,4.438,274.1574172,286.14225,-55.347336,344034178
668.01,102195674,TESS,CANDIDATE,4.3787302,2459283.066,3.827504,30199.26841,21.696241,,1285.000946,644.3692254,,,,6159,1.22606,,,,,4.37691,238.1825826,154.191741,-42.559071,102195674
6680.01,6898572,TESS,CANDIDATE,4.3816966,2460130.649,5.601621,2801.318247,10.8739335,,1750.88813,2221.030876,,,,6875,1.99491,,,,,4.01141,102.662066,285.449882,-50.06171,6898572
6681.01,425817867,TESS,KP,3.7783401,2460129.99,2.82963,24582.41171,13.8305377,,1033.057966,269.1657299,,,,5443,0.863922,,,,,4.54284,349.0117111,305.872437,-44.0587,425817867
6682.01,254141733,TESS,CANDIDATE,4.243624,2460127.202,3.8869543,2634.016886,5.7584838,,1046.336295,283.2736399,,,,5372,1,,,,,4.438,274.1574172,286.539132,-40.61341,254141733
6683.01,394126269,TESS,CANDIDATE,3.8568001,2460129.294,2.858704,23589.85874,12.9539382,,957.5698373,198.7022717,,,,5009,0.849464,,,,,4.49886,315.3987734,2.879651,-70.986935,394126269
6684.01,273270473,TESS,CANDIDATE,2.7086444,2460100.292,2.1554708,25164.5812,13.966554,,1052.326205,289.816123,,,,4848,0.851167,,,,,4.47567,298.9991819,320.826158,-80.766966,273270473
6685.01,6764171,TESS,CANDIDATE,10.7715898,2460134.882,4.2203793,947.4340655,4.1568836,,901.9156818,156.3812767,,,,6055,1.1335599,,,,,4.38226,241.1348604,285.106706,-50.235512,6764171
6686.01,269217040,TESS,KP,4.1661265,2460128.917,3.7000327,15441.36066,14.5365629,,1225.663777,533.3427629,,,,5883,1.15599,,,,,4.34,218.7761624,284.548382,-47.003307,269217040
6687.01,396246765,TESS,CANDIDATE,3.4414188,2460129.194,3.0026348,7380.934257,12.4943419,,1468.844243,1100.079275,,,,5965,1.43051,,,,,4.16451,146.0528379,302.038459,-76.13625,396246765
6688.01,464658144,TESS,CANDIDATE,4.9594992,2460128.995,1.2463603,2778.737264,4.6274347,,882.7883176,143.5315288,,,,4900,0.881258,,,,,4.45095,282.4554767,288.371215,-61.059097,464658144
6689.01,410119093,TESS,CANDIDATE,4.1287427,2460127.625,2.7601938,12670.85122,12.0296829,,1105.30567,352.7366563,,,,5377,1.06754,,,,,4.34978,223.758736,327.447985,-70.455057,410119093
669.01,124573851,TESS,CP,3.9451359,2460013.734,2.424,841,2.51666,,1146,286.87,,,,5581.9,0.99,,,,,4.13,134.8962883,158.900701,-5.181374,124573851
6690.01,149989864,TESS,CANDIDATE,761.7092276,2458327.776,7.6296016,545.0105734,2.5578976,,200.1058511,0.378931,,,,5599.17,1.06775,,,,,4.37676,238.1003315,90.445562,-63.050467,149989864
6690.02,149989864,TESS,CANDIDATE,904.5347981,2458433.204,22.1692458,603.0604952,2.7306626,,238.0808322,0.7593093,,,,5599.17,1.06775,,,,,4.37676,238.1003315,90.445562,-63.050467,149989864
6691.01,382258844,TESS,CANDIDATE,,2458507.52,15.1057104,183.6559789,2.9487289,,340.3959342,3.1729151,,,,6649,2.1245999,,,,,3.92964,85.04327961,82.716614,-54.898137,382258844
6692.01,324609409,TESS,CANDIDATE,,2459378.418,10.7778244,3281.168556,8.3655782,,937.2342699,182.3533064,,,,6047,1.36681,,,,,4.21587,164.3879577,312.694044,-81.272398,324609409
6693.01,35377903,TESS,FALSE POSITIVE,2.9932591,2459797.576,4.7371329,3363.969159,11.8414052,,1829.875218,2649.76222,,,,6106,1.9654,,,,,3.91186,81.63191787,315.423021,-10.408225,35377903
6694.01,27414976,TESS,CANDIDATE,3.9759251,2459667.752,2.4026632,31337.46873,13.4485221,,859.627962,129.0515238,,,,4693,0.769415,,,,,4.54081,347.3841507,215.094092,41.278673,27414976
6695.01,118339710,TESS,CANDIDATE,,2459249.547,8.6668849,2315.442436,7.637469,,776.545194,85.9385351,,,,6118.81,1.56229,,,,,4.11275,129.6432769,129.572022,-23.550217,118339710
6696.01,104195270,TESS,FALSE POSITIVE,3.6859958,2459883.68,5.1972226,12982.72146,23.322957,,1829.517289,2647.689626,,,,6731.3,1.99719,,,,,3.99257,98.30373071,44.114507,48.008994,104195270
6697.01,441546821,TESS,CP,,2459339.037,14.6473924,2626.770489,8.1052869,,949.6742375,192.2293196,,,,6613,1.4927,,,,,4.23,169.8243652,197.317124,-60.308435,441546821
6697.02,441546821,TESS,CANDIDATE,,2460063.512,12.9674227,6318.073058,12.8973379,,268.850026,1.2346997,,,,6613,1.4927,,,,,4.23,169.8243652,197.317124,-60.308435,441546821
6698.01,5966772,TESS,CANDIDATE,,2459331.092,3.6676275,1168.787806,2.6737151,,476.4791808,12.1813864,,,,4677,0.750312,,,,,4.56264,365.2918645,193.398197,-23.119791,5966772
6699.01,341405597,TESS,CANDIDATE,5.322002,2460132.341,3.193,955,3.84201,,976,150.91,,,,4716,0.75,,,,,4.56,363.0780548,317.069584,-63.2505,341405597
670.01,147660201,TESS,FALSE POSITIVE,0.579398,2458543.348,1.64214,1324.07712,5.759676,,2093.081072,4535.918085,,,,5688,0.950534,,,,,4.48774,307.4255792,163.9091,-42.84928,147660201
6700.01,167085203,TESS,CANDIDATE,15.5177539,2459977.682,1.2572404,3717.316513,9.4825825,,942.3827039,186.3932704,,,,6314.93,1.49694,,,,,4.18108,151.7329844,95.725639,-66.273142,167085203
6701.01,349789882,TESS,CANDIDATE,10.018102,2459972.535,2.6562286,1791.212435,12.3167818,,1313.418019,703.2874741,,,,6697,2.0266299,,,,,4.21,162.1810097,113.362847,-62.485985,349789882
6702.01,179442778,TESS,CANDIDATE,2.1874712,2459036.541,6.154356,768.888544,3.3333783,,959.6369543,200.423599,,,,4454,0.698505,,,,,4.59483,393.3960546,80.323733,-66.833206,179442778
6703.01,255560319,TESS,CANDIDATE,49.6178223,2458365.827,14.0758927,88.0818849,2.4730956,,744.9095545,72.767119,,,,5494.7,2.46205,,,,,3.63775,43.4260172,96.071638,-53.575693,255560319
6704.01,342449055,TESS,CANDIDATE,2.8607384,2459229.783,1.8963897,928.4712689,,,1283.953728,642.271264,,,,5780,,,,,,4.438,274.1574172,123.998559,-59.327035,342449055
6704.02,342449055,TESS,CANDIDATE,6.8275101,2459235.556,3.2903924,1559.477021,5.0896772,,960.7741393,201.3753096,,,,5780,1,,,,,4.438,274.1574172,123.998559,-59.327035,342449055
6705.01,379717270,TESS,CANDIDATE,8.4457042,2459336.341,1.6861879,3848.717917,21.1100738,,1642.585482,1720.413818,,,,6392,2.8927801,,,,,3.5,31.6227766,220.003903,-52.910049,379717270
6706.01,411731278,TESS,CANDIDATE,7.5757446,2458597.457,1.8699103,3661.669603,12.6097244,,1513.161507,1238.973852,,,,8044,1.89254,,,,,4.17155,148.4396768,214.272868,-55.521705,411731278
6707.01,287328202,TESS,CANDIDATE,3.8347282,2459966.304,3.4951108,1112.338876,5.6648123,,1509.42651,1226.786237,,,,6088.34,1.58202,,,,,4.09655,124.8964229,109.763471,-58.115526,287328202
6708.01,269849065,TESS,CANDIDATE,4.2290856,2458326.157,1.8943522,2605.430842,1.915198,,440.4658878,8.895495,,,,3264,0.320782,,,,,4.90343,800.6265723,69.144564,-81.292943,269849065
6709.01,20375215,TESS,CANDIDATE,2.3477336,2458544.543,1.8624266,182.9434914,1.0903541,,977.1934094,215.4979378,,,,4799,0.678033,,,,,4.66766,465.2217386,167.608218,-29.414302,20375215
671.01,151681127,TESS,CANDIDATE,10.1970284,2460021.29,4.694,16111,23.8452,,1512,869.85,,,,7949,1.82,,,,,4.21106,162.5773349,166.888906,-40.206918,151681127
6710.01,143842198,TESS,CANDIDATE,2.067123,2458491.707,1.9263234,394.2384169,1.5139896,,1127.368201,381.7544649,,,,5113.3,0.758633,,,,,4.77,588.8436554,118.916232,-43.356714,143842198
6711.01,303364023,TESS,FALSE POSITIVE,10.3469945,2458543.252,2.5934713,1601.254739,1.0318727,,307.2680329,2.106641,,,,3278,0.256167,,,,,4.97813,950.8893865,138.38301,-69.304692,303364023
6712.01,192943720,TESS,CANDIDATE,1.8987896,2458544.225,1.926234,98.2034719,2.2042465,,2218.9812,5729.747613,,,,6016.28,2.17401,,,,,3.81004,64.57136987,154.949388,-28.96236,192943720
6713.01,428673146,TESS,CANDIDATE,2.1538049,2458571.522,1.6541007,137.9312313,0.8814471,,1088.362835,331.6009868,,,,4944.24,0.757603,,,,,4.58767,386.9634978,179.792354,-20.355606,428673146
6714.01,261264800,TESS,CANDIDATE,4.7674421,2458326.238,1.321031,4898.621861,1.0365063,,275.0676104,1.3529409,,,,2824,0.125969,,,,,5.24293,1749.564669,90.934682,-81.457413,261264800
6715.01,460950389,TESS,CANDIDATE,2.8618782,2460014.969,2.2839791,2450.989996,3.9033641,,982.3534679,220.0858555,,,,4743,0.793587,,,,,4.51969,330.894844,159.157968,-64.798231,460950389
6716.01,112115898,TESS,CANDIDATE,4.718569,2458495.166,1.1450785,1734.867395,1.0102426,,374.6080294,4.6540316,,,,3190,0.226654,,,,,5.01971,1046.429562,111.657082,-30.55218,112115898
6717.01,34986694,TESS,CANDIDATE,0.4707476,2459281.318,0.5009607,5060.833528,1.852907,,816.5461157,105.0615662,,,,3254,0.219973,,,,,5.0301,1071.76606,164.325075,-4.674414,34986694
6718.01,405428714,TESS,CANDIDATE,2.9532145,2460126.814,3.9795532,3110.689079,10.2396383,,1674.174575,1856.624045,,,,5483.2,1.68056,,,,,4.3,199.5262315,357.366601,-78.932968,405428714
6719.01,92449173,TESS,KP,2.1764875,2460155.277,3.4403723,8114.682956,14.184839,,1717.164521,2054.795607,,,,5646,1.56233,,,,,4.05052,112.3362701,314.575438,-35.796622,92449173
672.01,151825527,TESS,CP,3.6335834,2458546.479,1.8069693,8668.442049,5.1614854,,613.4754434,33.4741636,,,,3765,0.544068,,,,,4.75169,564.5338659,167.990863,-39.328115,151825527
6720.01,281541545,TESS,KP,4.1470359,2460158.118,2.3197694,12886.98799,8.6285404,,786.7202987,90.5320647,,,,4247,0.775548,,,,,4.47839,300.8776996,6.613593,-56.34428,281541545
6721.01,253917292,TESS,CANDIDATE,4.6086414,2460156.71,3.5610971,27081.69858,17.9837961,,1121.048208,373.2657632,,,,5693,1.08355,,,,,4.37269,235.8793922,337.48912,-31.929085,253917292
6722.01,220524097,TESS,CANDIDATE,3.9613114,2460156.166,2.5843337,15578.11369,9.2319785,,913.6734375,164.6967384,,,,5221,0.741696,,,,,4.64701,443.6188585,42.467198,-62.723587,220524097
6723.01,370010846,TESS,CANDIDATE,3.4852362,2460156.827,3.0318968,14856.89726,12.6093335,,1202.457225,494.0825841,,,,5728,1.02553,,,,,4.42477,265.9316327,46.987523,-66.111186,370010846
6724.01,261646133,TESS,CANDIDATE,42.8614655,2460117.812,7.635,908,4.13549,,619,24.431,,,,5703.4,1.61,,,,,4.04,109.6478196,19.06757,-79.893899,261646133
6725.01,150320610,TESS,CANDIDATE,2.1476974,2460193.054,1.669,136,,,,,,,,,,,,,,,0.01,95.61935,-63.697716,150320610
6726.01,121490076,TESS,KP,14.2456603,2460160.496,3.403,1084,3.68209,,1021,180.487,,,,4760,0.76,,,,,4.57,371.5352291,343.572379,-43.010229,121490076
6727.01,47482754,TESS,CANDIDATE,15.3471548,2460199.01,3.703,946,2.53444,,733,48.0518,,,,5791,0.92,,,,,4.53,338.8441561,342.732459,-29.809107,47482754
6728.01,287326127,TESS,CANDIDATE,24.9636551,2460190.897,5.444,461,4.53167,,768,58.006,,,,6388,2.61,,,,,3.71291,51.6309362,109.777497,-55.837843,287326127
6729.01,426032475,TESS,CANDIDATE,7.8374554,2460194.739,4.754,188,2.26966,,1295,467.43,,,,6289.7,1.86,,,,,3.99,97.7237221,45.310382,-75.203308,426032475
6729.02,426032475,TESS,CANDIDATE,3.8638303,2460204.992,2.992,109,1.80822,,1479,795.693,,,,6289.7,1.86,,,,,3.99,97.7237221,45.310382,-75.203308,426032475
673.01,151959065,TESS,FALSE POSITIVE,10.5426254,2458551.635,6.2145259,16789.80761,22.0104106,,1166.233875,437.1833461,,,,6114,1.65817,,,,,4.28439,192.4819457,168.998428,-36.459406,151959065
6730.01,382521776,TESS,CANDIDATE,4.3934744,2460186.072,3.0547623,11541.70994,10.511208,,1034.644968,270.8235342,,,,5349,0.977886,,,,,4.4,251.1886432,12.358885,-53.914944,382521776
6731.01,9032367,TESS,CANDIDATE,1.631858,2460183.748,1.8201336,17812.02198,11.400179,,1199.435163,489.1342881,,,,4778,0.805143,,,,,4.51281,325.6941815,355.911751,-11.272631,9032367
6732.01,349891396,TESS,CANDIDATE,1.3003394,2460121.499,1.341,38320,12.0407,,880,99.5651,,,,3658,0.58,,,,,4.67,467.7351413,274.39888,-53.01713,349891396
6733.01,221566773,TESS,CANDIDATE,3.2529571,2460118.586,4.813,6055,15.5894,,2067,3031.39,,,,6623,2.21,,,,,3.89,77.62471166,248.404924,-56.556132,221566773
6734.01,412666676,TESS,CANDIDATE,4.6068687,2460114.259,3.286,15647,12.7334,,1229,379.623,,,,5917,1.08,,,,,4.4,251.1886432,262.96928,-48.371167,412666676
6735.01,76899250,TESS,CANDIDATE,3.3357969,2460123.698,1.39,5024,11.1895,,1163,304.514,,,,6517,1.5,,,,,4.21,162.1810097,271.142485,-58.014464,76899250
6736.01,324150445,TESS,CANDIDATE,2.9879341,2460121.987,2.501,14088,11.6667,,1202,346.683,,,,5315,0.96,,,,,4.43,269.1534804,275.653906,-41.476441,324150445
6737.01,171886633,TESS,CANDIDATE,2.8475582,2460119.939,2.979,12974,16.2689,,1795,1724.51,,,,6372,1.36,,,,,4.28,190.5460718,255.458652,-56.815904,171886633
6738.01,89417257,TESS,CANDIDATE,3.6234424,2460122.481,4.383,3332,9.13018,,1680,1323.23,,,,5815,1.95,,,,,3.88,75.8577575,275.279781,-45.469851,89417257
6739.01,91324328,TESS,CANDIDATE,4.6588405,2460115.369,1.429,12845,10.0709,,688,37.2212,,,,4768,0.83,,,,,4.49,309.0295433,278.145792,-44.717706,91324328
674.01,158588995,TESS,CP,1.9771658,2459301.778,1.1104153,13877.30597,5.2706003,,644.2865637,40.7227689,,,,3467,0.421944,,,,,4.87946,757.6349489,164.586559,-36.858109,158588995
6740.01,174070181,TESS,CANDIDATE,3.3505941,2460121.946,3.542,8973,11.4279,,1445,723.955,,,,5579,1.35,,,,,4.17,147.9108388,258.410562,-55.729405,174070181
6741.01,263203229,TESS,FALSE POSITIVE,5.0061978,2460117.887,3.521,6438,12.4847,,1635,1188.71,,,,6713,1.55,,,,,4.21,162.1810097,230.412408,-67.206546,263203229
6742.01,307232923,TESS,CANDIDATE,8.1678648,2460116.806,4.797,4097,10.7664,,1157,297.977,,,,5859,1.74,,,,,3.98,95.4992586,267.730983,-61.614393,307232923
6743.01,361403927,TESS,CANDIDATE,5.9097139,2460118.47,5.732,8420,18.7334,,1590,1061.42,,,,6508,2.14,,,,,3.9,79.43282347,242.81722,-67.000306,361403927
6744.01,345056639,TESS,CANDIDATE,0.8674623,2460124.073,1.457,5547,12.8076,,2131,3424.09,,,,6470,1.72,,,,,4.09,123.0268771,277.412003,-62.201806,345056639
6745.01,301247383,TESS,CANDIDATE,5.2452852,2460122.256,5.117,5568,11.9863,,1478,793.304,,,,5928,1.93,,,,,3.9,79.43282347,255.105601,-69.617872,301247383
6746.01,367900542,TESS,CANDIDATE,1.20306,2460124.082,1.028,14933,12.8325,,1043,196.591,,,,4204,0.97,,,,,4.29,194.98446,260.693723,-56.817609,367900542
6747.01,343717397,TESS,CANDIDATE,0.7025922,2460124.205,0.733,1740,5.49838,,1567,1003.46,,,,5875,1.24,,,,,4.27,186.2087137,273.029327,-72.877347,343717397
6748.01,421056636,TESS,CANDIDATE,4.5932835,2460124.161,3.185,7417,11.9834,,1261,420.855,,,,5988,1.41,,,,,4.18,151.3561248,252.568079,-56.083838,421056636
6749.01,426901646,TESS,CANDIDATE,8.6121286,2460111.873,4.155,4777,12.0872,,1390,620.245,,,,7929,1.89,,,,,4.16,144.5439771,236.891954,-67.506647,426901646
675.01,169226822,TESS,KP,4.1780637,2458543.942,4.3176109,11478.1087,14.6952606,,1313.73704,703.9710193,,,,5620,1.34736,,,,,4.18582,153.3981069,160.558765,-3.834999,169226822
6750.01,299876474,TESS,FALSE POSITIVE,2.5950111,2460122.22,2.524,28870,10.8614,,943,131.825,,,,3875,0.64,,,,,4.62,416.8693835,244.02137,-60.038009,299876474
6751.01,381448973,TESS,CANDIDATE,2.9419791,2460117.399,3.363,14460,15.3905,,1928,2295.26,,,,7277,1.42,,,,,4.35,223.8721139,257.381418,-47.403434,381448973
6752.01,87422071,TESS,CANDIDATE,11.3648628,2460112.641,4.025,4113,9.30846,,959,140.925,,,,6128,1.51,,,,,4.15,141.2537545,273.034601,-44.243404,87422071
6753.01,301248781,TESS,CANDIDATE,1.0169814,2460122.789,2.353,7976,12.1981,,2153,3568.91,,,,5616,1.43,,,,,4.12,131.8256739,255.225724,-70.53015,301248781
6754.01,261192051,TESS,CANDIDATE,1.9943104,2460120.227,3.316,10353,17.6537,,2346,5032.19,,,,7247,1.69,,,,,4.19,154.8816619,259.290405,-48.763415,261192051
6755.01,381468938,TESS,CANDIDATE,5.7585993,2460111.553,2.737,13636,11.2259,,859,90.7886,,,,5090,0.99,,,,,4.38,239.8832919,269.585917,-51.797559,381468938
6756.01,314193010,TESS,CANDIDATE,4.9354155,2460121.786,4.672,12554,16.6116,,1560,985.669,,,,6500,1.63,,,,,4.14,138.0384265,278.470062,-40.168552,314193010
